BALL POS,357.579,729.383,25.5062,6.89292,7.3412,0.307284,N
BALL POS,372.054,745.157,25.5206,6.89292,7.64204,0.307284,N
BALL POS,387.219,762.331,25.5477,6.89292,7.95887,0.126529,N
BALL POS,402.383,780.167,25.5046,6.89292,8.20909,0.123887,N
BALL POS,416.169,796.936,25.5062,6.89292,8.49466,0.307284,N
BALL POS,431.334,816.014,25.5333,6.89292,8.8145,0.126529,N
BALL POS,447.188,836.671,25.555,6.89292,9.14495,0.126529,N
BALL POS,461.663,856.156,25.4989,6.89292,9.381,0.307284,N
BALL POS,476.139,876.229,25.5134,6.89292,9.68361,0.307284,N
BALL POS,491.992,898.91,25.5351,6.89292,10.0161,0.307284,N
BALL POS,506.468,920.252,25.5496,6.89292,10.3174,-0.0542266,N
BALL POS,521.77,943.439,25.5148,6.89292,10.5792,0.307284,N
BALL POS,536.934,967.087,25.5401,6.89292,10.8975,0.126529,N
BALL POS,551.408,990.28,25.5551,6.89292,11.194,0.126529,N
BALL POS,566.572,1015.21,25.5116,6.89292,11.4491,0.126529,N
BALL POS,581.185,1039.84,25.5347,6.89292,11.7592,0.126529,N
BALL POS,596.349,1066.07,25.5419,6.89292,12.0707,0.307284,N
BALL POS,611.513,1092.94,25.4989,6.89292,12.3257,0.307284,N
BALL POS,626.677,1120.47,25.5261,6.89292,12.6473,0.126529,N
BALL POS,641.152,1147.36,25.5405,6.89292,12.9466,0.126529,N
BALL POS,655.626,1174.85,25.555,6.89292,13.2431,0.126529,N
BALL POS,669.412,1201.6,25.5046,6.89292,13.4607,0.123887,N
BALL POS,684.576,1231.62,25.5134,6.89292,13.7818,0.307284,N
BALL POS,699.051,1260.91,25.5279,6.89292,14.081,0.307284,N
BALL POS,713.525,1290.8,25.5423,6.89292,14.3776,0.307284,N
BALL POS,728,1321.29,25.5046,6.89292,14.6142,0.123887,N
BALL POS,743.164,1353.85,25.5134,6.89292,14.9352,0.307284,N
